mVV,mRecoil,mRCmin,mRCmax,mRCLSP,mLSPmax
91.9584,90.2298,76.8675,118.081,109.072,44.3947
91.3732,90.3306,25.2934,38.7475,35.8261,14.5928
91.1774,91.6509,67.5213,104.227,96.4124,39.8021
90.1121,90.924,64.6096,98.4135,91.2133,37.2843
123.091,90.0024,51.9299,112.062,97.1078,42.457
91.3983,94.4402,41.5122,65.6018,60.6588,25.8148
91.9779,94.1885,75.6359,119.846,110.695,47.0338
91.833,97.9773,45.5952,74.5044,68.8346,30.4156
89.5485,88.7921,59.878,89.4768,83.0156,33.1036
90.1865,92.4302,76.9336,118.566,109.877,45.6629
92.8753,92.6937,34.738,54.7883,50.5182,21.1623
93.7775,87.5141,75.9431,115.854,106.68,42.2595
103.277,89.9347,61.5382,103.577,93.6417,38.8735
92.1003,89.5419,77.7336,118.925,109.826,44.3724
92.9084,101.901,59.4314,101.756,93.8224,43.2054
91.8674,95.3197,42.4019,68.0695,62.8529,27.116
91.256,90.1709,71.8532,109.759,101.516,41.2383
93.7529,91.4071,21.2679,33.4256,30.7714,12.7312
91.564,95.851,74.954,119.991,110.915,47.922
88.1572,91.9498,27.0209,41.8341,38.8038,16.3049
87.1449,89.9875,80.2716,118.966,110.846,44.6059
90.8628,90.0451,76.6554,116.656,107.973,43.7708
90.326,88.7684,60.8395,91.3907,84.673,33.8032
92.9055,89.8319,66.8023,103.209,95.1503,38.681
99.2018,91.9443,71.4743,118.141,107.626,45.2806
99.8564,86.2451,75.7722,119.805,109.119,43.122
94.7767,92.5666,29.2346,46.7756,42.9749,18.0427
91.5608,91.7265,13.4743,20.8704,19.2922,7.97654
91.3678,89.8448,78.5386,119.783,110.765,44.8427
92.6562,87.908,67.9747,103.165,95.1854,37.795
89.9745,91.6417,49.6232,76.0151,70.4591,29.056
83.4544,92.764,49.9452,80.7693,74.9668,33.4147
103.486,88.5213,71.9316,119.66,108.175,44.2213
102.13,91.5929,39.9086,69.0216,62.3648,26.6651
92.3309,94.4612,44.3776,70.6779,65.2382,27.8182
85.2782,90.7656,78.2509,115.13,107.617,43.5411
86.0563,90.8466,72.641,107.491,100.343,40.6886
90.2164,91.4086,31.6283,48.3858,44.8371,18.4289
92.0861,90.1505,69.0423,106.098,97.9806,39.8546
91.0369,90.6897,62.4621,95.6259,88.4795,36.1345
91.1578,93.4886,21.6246,33.8503,31.3137,13.1859
93.1331,92.2442,74.9563,118.016,108.769,45.3599
93.3612,89.8692,58.5468,90.6401,83.5098,33.9442
101.038,94.3414,61.6172,106.058,96.2388,41.7065
93.2238,93.5718,49.0934,78.1896,72.05,30.4848
90.0241,91.1763,26.5971,40.5608,37.5994,15.4091
88.1228,97.9923,30.7454,48.6956,45.2944,19.8825
95.3601,91.4015,57.5909,91.6861,84.1494,34.9227
90.8092,85.4991,44.3759,65.3885,60.542,23.3001
88.767,90.8013,77.9441,118.2,109.734,44.9327
91.7953,91.467,75.2963,116.638,107.766,44.4591
90.7124,92.0774,75.0334,115.953,107.333,44.5317
91.3142,89.2213,31.7335,48.159,44.5388,17.9041
90.8508,89.9856,77.0725,117.226,108.503,43.9529
92.679,93.4159,62.9445,99.6781,91.9462,38.798
91.3886,78.3872,21.3375,30.1432,27.9135,9.85963
85.747,90.9026,80.9321,119.556,111.665,45.2831
113.34,89.815,62.0852,116.082,102.814,43.6569
91.7207,91.9205,38.6228,60.0095,55.4521,22.9893
107.784,91.7285,64.0917,115.087,103.055,44.0913
88.5216,91.3318,68.6836,103.733,96.4196,39.4777
89.389,91.541,28.2727,43.0421,39.9442,16.4203
90.7356,91.3624,71.3591,109.548,101.418,41.7026
89.0485,91.1463,73.3824,111.098,103.168,42.1925
93.203,89.6249,53.7588,83.0522,76.5329,31.0396
90.1124,93.2058,57.4853,89.0659,82.5495,34.5894
92.0933,104.688,45.6414,79.7255,73.6225,34.7761
91.7091,114.506,61.3688,119.956,110.853,57.2317
89.8315,92.3894,42.9704,66.0269,61.2277,25.418
89.3701,93.3567,57.1214,88.1429,81.7998,34.2969
90.8759,89.2058,46.2099,70.5504,65.2212,26.4093
93.2776,91.4972,66.5746,104.318,96.1193,39.7711
90.7782,66.0881,77.879,103.112,95.8111,28.8304
91.5964,89.5158,75.7447,115.434,106.701,43.0566
90.535,103.54,27.3656,46.5159,43.0794,20.0677
96.884,91.4019,74.1765,119.609,109.456,45.5685
96.6852,89.5336,45.5505,72.1735,66.0872,26.9367
92.3658,91.8872,72.1884,112.687,104.004,43.1518
94.6271,91.0356,68.0816,107.787,99.0256,40.9815
91.3791,83.1228,78.2188,114.076,105.517,39.5983
92.2191,91.8625,27.2341,42.4439,39.1857,16.2459
88.1199,89.2983,22.3234,33.1503,30.8346,12.3349
92.0864,89.542,65.3111,99.9095,92.2678,37.2775
89.2479,92.2078,28.1239,42.9697,39.8884,16.5089
91.6861,96.3746,39.7936,64.0502,59.1922,25.72
94.8245,89.7703,75.4237,117.997,108.42,44.1463
96.0456,94.4914,67.7953,111.495,102.18,43.8981
95.3333,88.3352,77.128,119.77,109.963,44.1018
95.1603,91.1172,63.1294,100.105,91.913,38.0108
85.1806,90.003,74.2937,112.554,104.777,43.4389
98.0504,94.013,71.1373,118.756,108.394,46.5567
89.6221,103.171,59.4505,99.8208,92.5998,42.9107
93.9842,90.6335,76.2128,119.265,109.75,45.0434
91.7374,91.04,74.8603,115.51,106.739,43.817
92.7448,90.878,70.7446,109.862,101.331,41.6015
91.4115,91.3448,70.5917,108.909,100.7,41.4534
90.0645,88.4366,70.017,104.742,97.0895,38.5969
83.5247,90.9126,49.3217,72.2404,67.6751,27.5094
92.6365,88.62,78.2898,119.427,110.187,44.1045
91.6415,93.9294,62.1002,97.9268,90.5068,38.3258
89.44,93.2248,26.6196,41.0793,38.116,15.9681
91.7087,88.125,75.6013,114.15,105.5,41.9194
91.0549,90.6634,67.0054,102.575,94.9062,38.7492
90.3576,90.7256,78.1001,119.004,110.248,44.9866
91.758,92.7842,15.6074,24.4106,22.5564,9.4372
90.9169,91.7024,73.3062,113.067,104.63,43.2267
91.0612,88.8068,28.0806,42.4115,39.242,15.6942
84.0552,83.5297,80.8813,116.45,108.604,41.7581
90.983,92.6975,51.4556,79.9462,73.9787,30.8785
103.498,86.7193,59.2719,96.9642,87.6993,35.122
80.4121,92.299,14.0993,20.4287,19.2345,7.90073
86.7971,88.9254,29.7617,44.0088,40.9921,16.4062
90.6615,89.3588,74.5877,112.78,104.426,41.9922
88.4478,91.3017,35.5052,53.5825,49.8112,20.384
91.3333,91.0182,72.4606,111.451,103.065,42.2675
89.623,93.2658,75.9372,117.271,108.788,45.5725
88.1617,91.9181,77.8796,117.81,109.574,45.1207
90.2618,91.5873,59.799,91.632,84.9047,34.968
90.5757,90.5336,48.5985,74.6633,69.0728,28.3343
85.9982,93.2658,60.986,91.722,85.6314,35.6439
91.5928,91.1657,39.9678,61.6619,56.995,23.4227
91.5811,89.7288,32.5473,49.6736,45.9164,18.572
90.3819,92.4343,76.2465,117.684,109.02,45.3253
89.7749,94.8328,44.8612,70.2039,65.1075,27.7402
77.9458,125.468,56.6284,106.705,100.92,55.7836
91.1603,90.7222,74.0632,113.517,105.01,42.9107
89.9534,91.2032,21.2491,32.3944,30.0332,12.3103
96.6725,90.8304,74.2397,118.9,108.86,45.0128
81.606,102.502,39.1119,60.9681,57.3355,26.0389
90.0384,90.563,71.1315,108.006,100.117,40.7557
88.0755,90.919,65.4859,100.138,92.9412,38.4807
90.1549,90.3868,75.5321,114.646,106.249,43.1806
91.8271,90.3611,77.3469,118.819,109.78,44.7373
90.299,94.7714,76.237,119.741,110.942,47.2835
90.8887,86.8446,79.4448,118.205,109.417,42.7789
102.571,90.894,45.1863,76.2667,69.0324,28.9183
93.4154,92.0549,70.2245,110.651,101.926,42.4434
88.6213,100.842,63.5153,103.595,96.2626,43.5591
94.9673,92.0542,75.1769,119.947,110.165,46.01
91.7289,92.3633,75.9854,118.433,109.442,45.5788
85.5153,90.3349,77.8118,116.08,108.259,44.25
88.8392,93.9442,73.9769,114.612,106.422,44.9929
90.9847,88.0918,79.1065,118.81,109.949,43.6122
91.3334,86.1365,78.5893,116.712,107.956,41.8979
99.3712,85.815,59.0965,92.7743,84.5812,33.23
93.0377,89.6146,73.313,113.006,104.18,42.2006
92.7297,90.2576,63.4552,98.063,90.4525,36.8808
89.9802,123.578,22.7008,49.7496,46.121,25.617
90.6075,90.8414,76.588,117.012,108.353,44.2898
92.9779,89.5391,58.1425,89.5304,82.5473,33.4056
83.8181,90.1588,52.6852,78.5326,73.3494,30.1802
92.2709,96.0034,64.6319,104.218,96.2079,41.6887
90.8268,93.4088,8.64191,13.5192,12.5102,5.27165
81.9825,90.9393,74.1613,106.946,100.513,40.5232
91.3966,90.2346,46.0802,70.4955,65.1845,26.505
90.29,92.0421,69.0924,106.254,98.4492,40.7513
80.3193,91.7293,80.1572,114.969,108.339,43.9416
100.762,116.228,26.5603,62.162,56.4182,30.104
89.148,93.4215,38.7267,59.7053,55.429,23.2529
90.8574,90.2035,77.4253,117.956,109.177,44.3339
90.6533,89.7428,79.0209,119.807,110.933,44.7996
91.5022,92.0541,76.566,118.847,109.87,45.5858
91.3665,91.4083,69.9092,107.886,99.7601,41.0948
89.5302,88.433,52.0031,78.0057,72.3145,28.8927
90.5767,90.8485,49.8274,76.1136,70.485,28.8117
74.4318,86.6186,27.6705,38.555,36.5038,14.4402
114.029,96.3018,25.4165,52.628,46.4353,21.1752
91.5954,89.5849,76.8781,117.22,108.351,43.7564
89.1281,88.1931,72.8615,108.121,100.39,39.7316
90.6612,91.1871,77.1157,118.742,109.878,45.277
89.4632,90.9109,68.3706,103.644,96.1745,39.2605
84.5977,93.3774,74.2565,112.035,104.698,44.0152
88.9149,91.3173,79.2391,119.997,111.459,45.6576
92.5791,88.6047,64.331,98.0814,90.5029,36.2153
91.305,98.006,55.9993,92.1008,85.0815,37.8546
91.3646,97.041,73.0478,117.92,109.041,47.6796
92.6208,91.5207,72.5576,113.165,104.396,43.1626
93.0045,92.8245,21.8902,34.5899,31.8873,13.3783
91.7843,94.135,74.3711,117.608,108.668,46.1304
106.782,90.5494,67.4546,118.241,106.136,44.7134
74.9143,90.1085,36.1813,49.8295,47.3399,18.7086
106.943,91.4811,42.3068,75.1824,67.4326,28.7407
87.976,91.8796,75.0037,115.658,107.341,44.976
91.6638,92.6362,65.6933,102.557,94.7826,39.5856
91.7435,89.8479,71.8528,109.89,101.547,41.1406
90.6488,91.8936,62.3322,96.0093,88.8977,36.761
94.8891,91.6928,70.0736,111.399,102.331,42.5641
92.9998,91.5006,75.5238,118.087,108.863,45.0218
87.0707,94.9597,73.0286,112.201,104.542,44.4369
92.1695,94.1421,74.9512,119.541,110.307,47.0555
92.4528,89.4554,68.7713,105.419,97.2911,39.2968
87.8812,78.1758,63.9863,89.613,83.2932,29.5869
90.215,88.8467,71.5062,107.39,99.5163,39.7574
89.5709,94.1496,61.792,96.0345,89.0957,37.6734
94.3837,92.6596,52.6977,84.0996,77.3253,32.4702
88.0941,92.0942,74.6367,114.804,106.589,44.584
86.3647,78.0327,32.1665,44.5097,41.4932,14.6214
106.331,87.8341,37.4152,63.48,57.0779,23.3042
80.8638,91.3949,80.1295,115.892,109.024,44.4231
85.2155,92.9376,64.3565,96.0452,89.7871,37.1925
90.7851,91.6366,74.9145,115.285,106.719,44.0181
89.269,90.6335,71.4381,109.302,101.301,41.6763
91.8555,93.2542,74.5524,117.131,108.213,45.5125
89.5736,90.5994,73.9369,111.92,103.833,42.2496
92.0591,91.0997,71.1891,110.163,101.737,41.8163
86.8873,90.0106,55.5685,83.8528,77.974,31.9528
91.1518,86.6666,60.2895,89.7534,83.0426,32.4166
91.6172,92.2637,75.3713,117.284,108.402,45.0877
90.8399,91.1319,72.6792,111.496,103.198,42.3441
91.6567,92.1396,42.0986,65.4837,60.5183,25.145
90.1466,90.4559,67.1954,102.525,94.9604,38.7838
88.4211,116.567,40.7339,78.386,72.8689,38.0833
87.7961,92.4144,16.7586,25.7944,23.9603,10.0559
89.7575,91.7959,60.4813,95.3628,88.1215,37.2789
91.6608,89.6386,70.4332,107.487,99.3425,40.1472
87.2432,91.7532,78.0625,117.184,109.168,44.8002
93.1698,90.7435,35.2714,55.1479,50.7966,20.9191
92.9135,95.1789,41.0144,66.1365,60.9688,26.2541
90.8252,90.6908,65.7149,100.45,92.9789,37.9577
88.1782,91.0084,61.0225,91.7268,85.3115,34.783
91.9453,90.1958,76.991,118.229,109.212,44.4336
84.8436,90.7748,58.6589,86.0628,80.5057,32.5514
90.0819,89.8316,77.5758,117.211,108.641,43.8719
80.9803,94.1477,74.0825,114.285,106.967,46.7829
99.535,71.503,58.7662,83.1972,76.2267,24.9577
86.2328,89.2092,61.6393,95.6181,88.611,37.1695
92.4248,125.31,44.7648,106.421,98.2131,55.5651
93.1057,87.464,49.9789,75.8496,69.9288,27.6498
90.6497,94.7535,52.6733,82.9499,76.8054,32.7491
89.8719,90.0431,44.6494,68.4727,63.3724,25.9812
90.7134,91.5304,50.0873,76.9761,71.2659,29.3569
90.3461,93.902,31.7387,49.5287,45.8855,19.3785
92.1713,94.1609,72.0458,114.311,105.545,44.8484
89.6146,89.4575,63.4083,95.2366,88.3484,35.4984
90.2929,91.3506,45.2128,69.1756,64.0934,26.3301
91.8673,90.9865,77.6817,119.934,110.8,45.4695
86.8904,90.3812,62.5278,94.4671,87.8598,36.1031
93.3948,91.6837,75.9564,119.305,109.904,45.5774
104.365,93.9557,36.2524,64.3101,57.966,25.2
91.3931,98.0782,51.7605,84.3609,78.0018,34.483
95.1709,88.1138,39.2028,60.8017,55.8284,22.3598
94.8186,95.7412,50.552,83.1554,76.3906,33.1725
97.5764,91.7583,71.9126,116.986,106.912,44.7401
88.9541,89.17,22.2025,33.339,30.9392,12.4505
89.632,92.386,73.3322,112.511,104.37,43.3102
90.7828,91.5919,69.6326,107.156,99.1902,40.9046
93.2635,90.8245,76.5766,119.345,109.971,45.1667
74.6105,93.6382,49.7446,69.7554,66.2991,27.2157
90.8368,91.4142,57.2282,88.1836,81.5975,33.6522
94.9331,90.7504,74.5422,117.681,108.094,44.5166
91.0987,90.2444,77.8265,118.811,109.92,44.6755
88.2331,90.4345,51.9356,77.7849,72.3376,29.3101
91.3312,87.7147,55.5883,83.4664,77.1954,30.5086
90.5083,101.952,70.2195,117.535,108.857,49.9292
92.2198,91.8087,35.1598,54.796,50.5869,20.9675
85.9637,90.3574,40.9355,60.3413,56.3375,22.7184
90.6758,90.2212,78.1548,119.058,110.218,44.7948
94.0162,88.1519,39.1295,60.0836,55.2983,22.0753
89.9971,92.6337,42.5609,65.5994,60.8126,25.3196
87.686,93.0275,57.386,87.2057,81.177,33.8022
91.1808,89.1545,70.4729,106.797,98.7931,39.6741
89.5793,90.4687,46.9112,70.9507,65.8235,26.7476
87.3308,91.1512,65.5857,98.1024,91.3772,37.259
91.8025,91.0171,76.6397,118.347,109.341,44.8966
91.458,91.1139,52.0978,80.2632,74.207,30.4712
88.8913,90.3087,74.5575,114.212,105.842,43.6018
91.9296,92.353,67.3775,105.172,97.1512,40.4708
78.2845,93.3693,33.9345,50.5005,47.5329,20.3434
90.9026,90.8125,65.0746,100.177,92.6485,38.0621
92.681,94.0174,68.7571,109.423,100.935,42.8664
88.8594,90.7986,75.3238,114.58,106.324,43.6369
80.3965,89.1845,66.5177,95.8111,90.0611,36.2657
87.0343,92.0888,66.8214,100.399,93.5647,38.524
91.9585,90.7808,59.708,92.177,85.1348,34.887
90.7954,98.9714,49.7187,81.2114,75.1756,33.49
94.3661,88.3406,51.6978,80.7557,74.1475,30.0129
90.7536,92.3642,57.6946,89.2537,82.6266,34.3494
87.9754,91.3402,32.2801,48.566,45.1856,18.4835
88.8721,92.1532,74.5595,113.56,105.487,43.6039
90.3516,92.315,75.065,115.73,107.216,44.5149
89.3467,98.8697,44.5029,72.3046,67.0535,29.9349
95.2268,91.0029,30.9176,49.0063,44.9907,18.585
99.3394,90.4065,72.5473,118.611,108.024,44.7595
83.7551,106.436,49.591,85.3789,79.7046,38.8943
90.6315,90.9574,73.3399,112.165,103.86,42.5094
92.4829,90.5035,12.681,19.596,18.0836,7.38988
95.0954,91.7355,74.5569,118.768,109.058,45.4014
92.6213,91.4437,12.9213,20.1338,18.5746,7.67137
107.825,91.1968,63.1919,112.8,101.017,42.9656
88.0143,90.454,74.5293,114.655,106.3,44.1595
91.6373,91.6869,56.7427,87.9192,81.2582,33.5877
88.2474,93.5767,72.0034,111.303,103.399,43.6818
92.8852,93.4418,75.2528,119.394,110.09,46.4851
87.9519,92.9894,77.6024,118.128,109.91,45.7736
91.6222,95.74,74.8445,119.788,110.713,47.7918
91.5308,114.766,18.9226,37.0281,34.2297,17.7066
91.1407,91.9855,55.0434,85.1719,78.79,32.648
90.0737,91.2476,72.8288,111.165,103.039,42.2646
107.097,90.1792,65.6087,114.915,103.096,43.2866
88.6018,93.6512,41.5036,63.7886,59.2827,24.8912
90.7467,90.956,31.4013,48.0647,44.4965,18.2158
89.0896,93.4591,68.8341,107.25,99.4556,42.1073
90.6987,92.6536,15.536,24.0762,22.291,9.29478
90.158,101.809,27.555,45.9102,42.5478,19.4753
90.0384,92.5592,62.7986,97.343,90.1698,37.7022
88.2967,91.0237,52.5576,79.0771,73.531,29.9912
92.3234,91.1084,71.43,110.766,102.244,42.0494
91.509,90.4628,72.9108,111.824,103.378,42.1502
90.2308,91.106,77.6711,118.569,109.871,45.0099
90.9279,90.6837,38.654,59.1265,54.7189,22.3409
86.855,91.4064,79.2176,118.332,110.309,45.074
80.9503,93.5148,55.4304,85.5552,80.0333,34.9319
90.4357,86.0607,41.3377,60.993,56.5065,21.8749
90.3151,92.8861,74.9177,115.972,107.447,44.8843
89.3477,91.328,68.2584,103.699,96.2455,39.4611
90.9118,92.4416,77.2724,119.756,110.832,46.1268
93.6969,91.0186,48.2194,75.5184,69.53,28.6417
87.2088,90.6431,72.8734,112.818,104.616,43.8935
90.4899,91.6535,70.4446,109.069,100.919,41.9
95.644,90.7055,67.1708,106.57,97.7629,40.2863
90.7045,90.3663,77.3637,117.87,109.128,44.3813
92.3516,93.9893,26.9701,42.803,39.5064,16.7648
96.2417,118.515,39.0519,89.0889,81.5424,44.1894
92.1438,69.586,77.6412,104.619,97.0307,30.4683
93.5607,95.8298,34.8978,56.8158,52.3208,22.6861
91.0337,83.9903,13.6906,20.0054,18.5178,7.00602
87.8506,91.7334,23.8795,35.9951,33.4971,13.7581
92.2345,97.903,69.8404,114.453,105.663,46.6886
92.6331,89.3128,77.4158,118.701,109.513,44.1771
90.8595,89.7765,76.0716,115.535,106.937,43.2185
64.9674,90.7327,26.5719,34.9163,33.6129,13.2002
91.3554,89.8934,78.5238,119.792,110.776,44.8694
91.2125,115.774,59.8728,118.297,109.421,57.0684
90.9954,91.0853,53.1204,81.5383,75.4505,30.9456
85.6579,91.3755,67.6896,104.475,97.1205,41.0758
89.8404,94.2163,76.3852,119.024,110.37,46.725
87.2476,89.7463,80.8736,119.748,111.556,44.7816
92.2575,89.1437,22.581,34.4839,31.8371,12.8095
89.8067,89.1623,59.9148,90.4852,83.8444,33.7817
105.841,90.4267,68.4495,118.688,106.743,44.8115
91.6871,94.1315,75.9465,120,110.898,47.0657
89.6379,91.9529,69.4875,106.275,98.5842,40.7178
91.0867,92.1523,50.8424,78.7259,72.8357,30.2282
90.117,92.555,74.0281,114.248,105.876,44.0906
90.8813,91.3532,41.496,63.7681,59.0195,24.2727
91.0033,91.5675,73.5605,113.332,104.869,43.2422
93.5286,91.1949,45.6139,71.4435,65.7984,27.1483
91.4805,91.3577,18.6406,28.8665,26.6771,11.0133
92.4937,91.5379,45.873,71.4647,65.9449,27.2574
90.3565,91.93,78.0342,119.965,111.138,45.9515
92.1222,90.836,8.48471,13.2008,12.1795,5.02156
105.547,90.538,47.2746,81.8265,73.6331,30.9289
91.7861,91.5251,72.1472,112.034,103.489,42.795
92.5573,95.4236,64.5713,103.887,95.8479,41.3114
85.7083,90.4188,60.2036,90.0386,83.9374,34.3711
91.2998,91.936,75.1613,116.379,107.63,44.5811
83.5491,88.7309,75.257,108.693,101.822,40.3926
81.798,79.288,29.4784,42.7663,39.7694,15.2524
91.5552,92.3713,63.1808,98.3493,90.9119,37.8527
92.4928,90.9061,50.6988,78.5978,72.5282,29.7715
84.9921,92.6916,60.3185,96.9411,89.888,39.5892
85.1902,90.8828,81.3807,119.759,111.961,45.3531
96.6497,91.8073,70.8478,114.399,104.734,43.7714
87.2529,94.1061,69.9993,111.339,103.253,44.9271
91.697,85.7547,53.4921,79.4246,73.4214,28.388
94.2686,90.8043,72.8331,114.429,105.238,43.3102
89.8048,118.439,59.5196,119.729,111.031,59.0857
91.4996,97.5512,73.8099,119.812,110.763,48.6993
89.8807,108.714,53.6121,95.481,88.5324,43.2506
88.2144,92.1576,59.9124,90.8211,84.4636,34.8745
79.9002,90.2981,68.6324,106.592,99.4788,43.2698
90.5714,91.6434,69.2167,106.353,98.4889,40.6109
72.6225,91.9253,59.0097,81.7912,77.8781,31.6401
86.494,89.5049,11.4496,17.025,15.8592,6.40817
95.5287,91.4943,44.6538,71.2421,65.3647,27.1632
80.6071,90.7963,83.2568,118.945,112.035,44.9989
91.7097,91.5763,15.7282,24.3617,22.5132,9.29567
104.088,98.6399,24.4907,45.7435,41.2283,18.8054
91.0508,94.1108,67.364,105.881,97.9657,41.519
94.4356,105.523,64.1527,116.002,106.644,51.0036
90.6353,91.7642,39.4733,60.8586,56.3382,23.304
89.7819,90.9801,72.7122,112.498,104.106,43.2055
91.5791,90.1442,78.346,119.941,110.869,45.0542
92.388,101.607,60.8037,103.445,95.4588,43.8328
92.2418,90.1387,19.7526,30.3858,28.0532,11.4127
89.9575,89.5855,32.3333,48.7242,45.1722,18.1875
106.349,90.6084,60.754,106.091,95.3119,40.1395
106.315,95.5759,32.8946,60.7747,54.5412,24.2267
55.6379,98.7705,90.8812,118.712,115.478,48.8554
89.2442,86.5849,76.0049,111.66,103.66,40.2862
91.4384,88.4036,78.652,118.767,109.818,43.7511
91.2414,90.5214,63.1447,96.6965,89.4366,36.4714
82.0876,93.2126,61.0022,92.5717,86.6396,37.0242
86.9445,90.7973,75.8466,114.365,106.425,43.7259
91.3554,89.1635,71.0519,107.824,99.7106,40.063
90.4419,88.2681,40.8662,61.2215,56.7105,22.5172
94.073,92.089,75.6791,119.906,110.314,46.0099
90.4765,89.7068,78.9752,119.675,110.831,44.7665
90.3803,88.9689,74.4892,115.809,106.842,43.9895
86.2147,101.219,65.9719,105.629,98.5783,44.5491
93.3652,89.6019,53.1391,82.1103,75.6507,30.661
109.378,95.5588,62.1542,119.229,106.304,47.5513
90.5573,85.9545,48.7096,71.8926,66.5886,25.7577
89.7856,88.4039,73.4585,109.655,101.694,40.3919
92.6993,71.4558,6.30795,8.61101,7.97461,2.57384
88.3944,90.4807,51.9972,77.9899,72.5075,29.4024
94.5922,90.1551,65.9668,103.328,94.9806,38.8216
75.3716,90.8435,50.4238,69.901,66.3646,26.4586
90.7136,90.729,53.2746,81.4595,75.4085,30.8145
81.7023,80.896,84.23,114.515,107.676,38.5995
95.9694,90.1566,60.4845,95.7785,87.8136,35.99
126.584,90.7483,41.7611,97.3335,83.6318,37.2208
84.098,92.1658,37.8906,55.8293,52.2897,21.4398
90.975,88.5864,41.2083,62.3841,57.6972,23.1089
92.2434,81.7828,44.4169,64.4385,59.5456,21.9791
91.5401,95.6775,24.0454,38.4295,35.5245,15.3202
92.2518,91.3373,69.8854,108.502,100.168,41.2935
93.4052,92.8503,66.404,105.328,97.0204,40.7579
89.6208,93.1492,24.5421,38.419,35.5802,15.0647
88.9756,87.4784,63.0692,93.0447,86.4161,33.9149
91.7809,89.3528,57.6243,87.9177,81.2289,32.758
92.9933,90.0563,48.2407,74.9207,69.034,28.2055
85.7872,94.839,47.2847,71.8226,67.0757,28.384
92.9729,89.3364,18.5975,28.5913,26.362,10.6439
90.3226,100.301,50.4391,83.8818,77.6379,35.2657
90.7303,90.8879,78.443,119.996,111.091,45.4423
92.4117,101.266,66.9209,113.317,104.579,47.813
95.9067,86.3365,70.6445,108.483,99.5237,39.0562
86.4221,91.2684,23.8807,35.5415,33.1557,13.5208
92.399,89.3976,48.5663,74.3855,68.6571,27.7102
85.4746,91.5743,70.7988,105.323,98.3655,40.332
89.6963,90.5275,33.5724,51.9511,48.0582,19.9146
88.8368,91.5801,77.1795,117.034,108.722,44.6592
92.9376,97.3785,54.7323,89.8372,82.828,36.4511
91.4023,91.3218,57.433,88.5849,81.9092,33.7073
91.365,88.9167,75.3302,114.114,105.527,42.2806
91.5886,84.3115,53.7002,78.8979,72.9605,27.7296
92.4793,90.6091,74.9537,115.924,106.976,43.7671
90.9258,89.0837,78.194,118.222,109.413,43.8833
94.6561,93.6087,36.258,58.4598,53.7216,22.8017
88.3482,90.902,61.83,93.5868,86.9455,35.6272
78.4482,83.7681,51.3217,72.1722,67.8722,26.2039
91.3455,92.2512,76.8057,119.255,110.279,45.839
93.3197,90.6822,62.5548,98.0381,90.2586,37.2066
77.152,92.8042,69.1846,106.441,99.9063,44.1696
92.2565,90.7801,77.1607,119.292,110.129,45.1233
81.1388,89.9633,82.7124,117.951,111.006,44.2137
89.3523,91.7939,71.201,108.541,100.738,41.514
91.5759,85.1518,50.6672,75.3771,69.6309,26.9076
91.3756,92.5579,58.367,90.8607,84.0177,35.0412
90.372,89.8135,37.6872,57.0528,52.8538,21.3505
90.9703,90.2887,70.5282,107.633,99.5985,40.5006
85.5029,91.149,40.4945,61.5573,57.3214,23.9224
94.4721,88.4851,76.7556,118.565,109.026,43.7279
104.798,91.7657,62.0539,107.99,97.2949,41.3519
90.7188,93.4653,75.3081,117.66,108.909,45.875
93.516,90.67,53.5651,83.5815,76.9766,31.5887
91.1228,91.7402,48.8854,75.4796,69.8277,28.8522
92.8932,91.2878,75.4963,117.75,108.574,44.789
89.2655,91.401,64.5431,98.0485,91.0143,37.3405
91.0925,84.4442,80.9868,118.715,109.874,41.7886
76.3626,92.8337,67.4312,104.381,97.9907,43.7165
92.5087,90.0884,75.4826,116.497,107.478,43.7836
93.0219,91.9853,32.7806,51.4649,47.4418,19.7262
87.9313,90.8638,23.2479,36.0874,33.4372,14.0272
94.4729,95.5833,11.4418,18.7357,17.2234,7.46175
91.1119,91.2669,77.1637,118.738,109.845,45.1616
94.8198,91.0002,73.078,115.483,106.098,43.8
88.926,92.3351,75.9176,115.828,107.584,44.5625
75.4933,91.466,39.811,55.4232,52.6092,21.1235
91.7565,102.66,52.7095,89.896,83.0667,38.4529
86.7011,88.2509,79.6265,116.319,108.464,42.7722
92.6878,92.4872,74.2601,118.67,109.252,46.2319
86.8039,92.0276,29.108,44.5747,41.4536,17.3724
88.7231,88.5665,47.5444,70.5515,65.5519,26.0397
91.4219,98.8177,20.9637,34.3852,31.7929,14.1578
88.1978,88.3436,31.3276,46.3126,43.0637,17.0689
90.7853,92.3776,67.929,105.122,97.3113,40.4623
89.8304,102.473,63.6983,106.464,98.7248,45.457
90.4405,91.0838,38.2327,58.4445,54.1361,22.1806
93.8179,91.6088,45.2389,71.2533,65.5864,27.1989
93.2526,90.4975,73.8516,114.797,105.784,43.2912
90.3969,91.7119,65.7097,100.937,93.4973,38.5863
89.8089,90.5604,40.2506,61.0141,56.5814,23.0229
90.5299,93.8808,75.4436,117.914,109.2,46.1334
92.8215,89.4012,53.2968,81.8875,75.5229,30.5066
91.5616,92.8328,39.4062,61.5642,56.908,23.8132
90.8359,89.344,79.1632,119.835,110.923,44.6115
95.3523,88.5237,65.8366,102.402,94.0112,37.7862
90.5623,76.2198,77.848,108.067,100.257,34.3816
