mVV,mRecoil,mRCmin,mRCmax,mRCLSP,mLSPmax
130.768,46.6826,73.0871,101.671,91.0232,21.1145
117.175,95.5926,43.7733,94.2263,82.5674,37.6833
181.821,55.652,13.6224,80.0625,61.4336,21.8242
48.1932,120.48,81.2646,114.234,111.908,57.3455
88.7749,114.318,42.6388,80.4081,74.6826,38.3729
89.476,113.92,57.5722,108.458,100.639,51.4817
166.358,31.6622,65.0035,95.2853,82.9658,15.1971
191.108,41.577,24.8741,79.4079,61.4124,17.5872
44.7884,190.465,21.5117,108.833,106.921,86.3752
102.843,38.0497,96.6121,114.909,107.829,18.9203
152.177,34.7782,64.1663,89.3054,79.1632,14.847
102.012,110.907,47.4753,102.882,93.1255,47.5432
165.452,4.71275,74.369,78.3658,76.422,2.08495
153.634,78.1355,30.4538,111.341,90.113,38.1873
174.768,17.2457,65.4849,85.2883,76.5169,8.58243
82.0751,150.919,27.3917,114.208,107.322,71.8179
158.394,16.5373,80.9286,95.3488,88.8074,8.14553
92.6982,122.386,52.424,118.156,108.987,60.2529
47.1412,154.754,55.1924,102.322,100.324,66.0423
199.073,26.3093,34.1482,68.9719,55.5001,10.8925
178.004,31.5496,52.6712,85.6002,72.4747,14.2039
97.1079,99.6117,63.3645,110.615,101.156,45.912
17.3048,156.526,79.4791,115.272,114.972,75.1793
135.736,82.7695,20.8567,76.0743,62.6665,28.5647
164.427,34.1981,62.0123,92.7987,80.4759,15.7422
59.5549,60.9844,84.1725,97.3411,94.2963,24.7347
139.202,85.8757,31.5026,88.4863,73.93,32.4735
147.186,90.1044,10.2052,77.5043,62.92,30.0565
174.796,55.1076,32.5469,103.14,81.2624,27.4766
203.69,25.4577,35.6332,80.2662,63.3863,12.7134
162.368,60.9516,26.1814,79.523,63.5125,23.0034
131.441,97.2426,24.6633,80.4475,68.0039,32.9316
207.721,31.2757,10.714,80.3447,59.3607,15.4488
148.838,45.6948,65.7961,101.443,88.133,21.3907
179.555,28.4262,58.8688,91.6414,78.2756,13.9724
59.7784,165.214,31.8796,91.5877,88.7013,63.0482
75.2812,109.657,52.7586,83.1677,78.9429,38.1211
144.616,40.4644,55.8232,79.2049,70.1118,14.861
64.9675,144.251,48.8103,99.6201,95.9008,59.8765
35.3209,129.625,77.9806,107.352,106.183,57.9817
149.902,57.556,56.6257,103.967,87.9639,27.0149
107.036,54.768,80.7203,106.748,97.8756,24.9834
149.35,80.1337,30.2965,99.0947,81.0117,34.5554
77.7339,115.503,64.2624,108.386,102.541,52.1697
125.021,58.4377,76.0786,113.369,100.726,28.7321
129.739,78.4775,51.3391,110.79,94.4065,38.1782
45.7656,190.205,19.3906,106.264,104.314,84.2167
195.984,21.2023,49.743,80.1094,67.4728,10.327
158.752,75.3595,26.3988,112.44,89.9307,37.6521
140.751,74.4023,50.2175,110.134,92.7111,35.6327
82.6698,40.1671,77.1251,88.3559,84.2809,15.025
137.925,96.8513,24.5363,116.495,96.7642,47.7152
34.8501,153.163,69.4737,111.969,110.78,71.5331
144.808,13.8247,84.4287,94.3357,89.7551,6.50148
105.366,71.2396,69.6518,101.817,92.4188,30.5326
123.135,108.833,30.4576,118.818,102.162,53.9861
186.145,32.9387,45.2368,85.4838,70.069,15.2558
185.259,29.9929,46.1952,82.2187,68.0749,13.6832
193.359,36.2327,29.8697,78.3494,61.3286,15.6773
56.3212,161.204,46.0041,108.882,105.842,73.1354
35.6587,141.243,75.4827,111.729,110.488,65.7709
184.498,11.3394,68.8597,82.4815,76.1847,5.62813
154.071,52.9057,57.6015,103.184,87.2442,25.0831
50.2278,159.579,42.5951,87.7193,85.7768,58.3255
40.6121,132.537,67.561,97.5659,96.159,53.8796
104.947,58.7683,84.5944,113.528,104.043,28.3288
167.877,63.2593,30.4524,101.788,80.8254,29.8106
79.4528,123.736,47.2945,92.1668,86.8209,48.1742
72.1612,140.242,47.9621,103.19,98.411,60.3262
38.8185,174.236,48.7914,108.633,107.184,79.3754
30.369,135.049,62.4301,86.284,85.5883,48.6259
177.513,49.5484,36.6221,97.3721,77.3258,23.8334
141.77,39.2394,77.3902,106.759,95.2238,19.3448
93.1834,29.7744,76.6435,86.4253,82.4573,11.2881
154.479,73.4643,30.3659,91.3291,74.2536,29.6992
63.1427,146.807,42.6644,113.3,108.814,73.3934
156.398,53.9735,56.4347,106.23,89.0713,26.4354
163.883,16.6698,79.0307,94.7411,87.6373,8.33205
87.3404,132.802,47.0272,119.684,111.435,66.3933
126.871,78.195,48.1633,90.7754,78.6905,30.2035
155.886,74.0751,33.4853,112.33,90.7491,36.9564
182.141,27.0001,56.818,88.3761,75.4262,13.031
50.8275,82.9447,74.4276,89.6981,87.658,31.0413
159.935,58.1578,39.2375,85.132,70.0886,22.7793
186.277,24.3948,55.9884,86.2882,73.6975,11.8802
135.462,99.2576,14.0143,75.1973,62.6528,31.6205
122.197,67.1159,66.8683,105.888,93.6343,30.4235
93.3249,68.6801,60.1194,81.0538,75.0718,23.3182
38.0516,195.957,23.2668,109.428,108.038,89.5393
94.8912,86.1992,76.9927,117.248,107.765,42.1408
33.3447,160.19,70.9003,119.889,118.726,80.0208
143.631,76.7444,9.42703,99.7597,79.6112,36.2975
146.299,47.2448,51.8021,80.9866,70.2425,17.6882
186.592,31.3143,49.3667,89.8712,74.1187,15.3825
69.6054,162.776,29.9656,119.875,114.722,81.3027
156.93,66.1683,40.3494,106.457,86.6232,31.9845
97.9889,63.3873,58.1997,77.8068,71.7761,20.7668
111.553,81.1426,57.3917,95.4996,85.2438,32.5502
51.4363,113.022,76.8805,108.464,105.792,52.5814
144.574,39.916,61.0277,85.88,76.1701,15.8747
111.281,122.405,6.77885,105.187,92.5511,54.9825
73.071,122.192,67.7008,116.438,110.911,59.2829
92.5812,95.6191,73.9357,119.146,109.925,47.4702
136.479,88.11,39.2353,109.003,91.5411,40.8561
59.9914,128.821,72.6876,117.931,114.18,63.3604
65.4524,148.865,44.7969,99.6148,95.8372,61.8014
158.161,53.4249,55.0273,104.9,87.6904,25.953
154.653,44.8498,50.8758,81.3821,69.9872,17.1032
122.169,31.0923,73.7879,88.7121,82.5321,12.4219
161.555,50.4131,47.3465,89.4778,74.6572,21.2064
51.7577,113.2,67.0701,92.4523,90.2708,43.6667
155.639,59.6352,41.2128,85.4427,70.9654,23.165
176.385,32.9544,53.9808,88.4964,74.8496,15.1557
107.065,126.003,19.9907,84.0425,75.213,44.1318
52.4232,145.809,62.8559,111.502,108.809,67.7414
182.033,7.02726,73.1081,81.2163,77.3467,3.47508
183.095,29.8391,49.0751,87.8671,72.67,14.7118
189.586,46.2113,21.7931,93.7938,71.7164,22.5198
100.137,116.195,51.393,118.808,107.967,57.5343
49.9099,110.721,79.2257,106.629,104.298,49.1928
155.881,50.5599,52.1549,91.8896,77.7562,21.5432
35.7613,154.419,72.6162,119.047,117.718,76.5963
191.736,31.0405,39.521,78.911,63.9002,13.7408
160.19,27.624,72.5524,97.1525,86.7825,13.4157
101.575,53.1939,81.3353,104.365,96.5075,23.6626
144.698,85.2212,25.5817,86.4203,71.1671,31.675
115.914,70.3635,75.6638,117.817,105.074,35.1811
136.446,81.9578,36.8739,86.6212,73.1711,30.3735
154.855,37.4428,58.3444,85.0447,74.4967,15.2127
160.704,7.3443,73.1524,78.8146,76.1008,3.13546
174.633,63.1838,12.034,79.1909,61.3364,23.5403
67.549,115.802,71.9975,111.578,107.068,53.8375
117.24,89.2476,61.1554,119.169,104.697,44.6192
173.785,50.1087,40.6577,96.7453,77.858,23.5696
167.412,39.7053,56.6843,94.9934,80.3925,18.5615
55.8385,180.556,14.3733,119.051,115.732,90.2651
93.4519,132.756,31.9152,95.5215,87.9826,52.8378
164.235,48.5208,43.8383,83.0622,69.1245,19.1738
32.0838,174.63,57.8765,113.901,112.88,82.8805
190.593,43.2938,26.6932,93.9707,72.3361,21.471
147.739,81.2029,33.1707,106.223,87.1267,37.4066
153.153,76.699,25.1979,108.369,87.0645,37.2939
157.684,56.995,52.1157,105.815,87.8796,27.6831
191.138,22.2823,53.1639,84.0632,71.2046,11.1166
147.28,44.5497,63.1024,94.8993,82.9085,19.4914
74.5514,122.761,58.5413,102.831,97.7443,52.5986
130.327,16.3747,72.1494,80.2385,76.5545,6.22255
148.807,27.2711,78.1561,99.1788,90.2397,13.0693
167.905,66.8754,24.2882,106.296,83.7296,32.6545
37.6935,195.459,28.387,119.752,118.266,97.5323
148.902,85.5257,24.4379,110.018,89.459,40.6486
102.641,125.56,26.106,84.3357,76.2337,44.1249
162.98,45.2826,58.6609,102.866,86.644,22.2703
146.081,62.4547,47.7582,90.4367,76.5521,25.1077
159.481,23.6686,69.4423,88.5939,80.2985,10.597
132.339,61.2585,52.4739,84.8018,74.0675,22.6618
174.567,50.2444,37.5254,91.8171,73.6516,22.4787
187.297,17.2903,61.6767,83.2695,73.7641,8.49894
97.3094,103.914,62.0748,113.897,104.115,49.3144
161.731,43.8732,48.0132,81.0816,68.7696,17.015
139.068,64.0376,53.7837,95.8944,82.2789,26.937
118.025,45.7647,78.2988,102.192,93.3007,20.4464
194.625,36.2026,29.2091,85.9166,66.4907,17.424
87.9313,74.2028,77.556,105.016,97.8739,32.5219
160.671,45.3338,49.8794,85.2572,72.2191,18.3639
88.1165,24.2762,88.5072,96.5635,93.1757,10.1338
116.125,52.5278,79.3035,107.48,97.5482,24.3958
183.208,55.6669,11.595,101.572,77.4539,27.8113
64.136,159.515,40.5551,116.095,111.826,77.5866
166.713,36.0292,56.5452,88.6287,76.0122,15.8635
160.09,69.3374,26.3367,83.06,66.8446,25.9212
42.6781,134.291,72.9503,108.46,106.719,60.9057
153.091,61.3624,50.1399,103.243,86.0392,28.569
198.374,36.8249,23.709,88.1005,67.0524,18.279
174.596,62.2946,17.1106,94.2395,73.1641,27.6779
117.837,87.3456,31.3533,59.9539,52.6562,21.9982
191.933,41.0164,28.8731,93.3039,72.043,20.5076
84.4078,105.179,51.104,83.3422,78.0178,36.5243
169.48,70.4044,3.5824,105.822,82.2629,34.0829
129.566,63.8793,70.8796,115.179,100.802,31.8736
146.979,86.8087,24.9997,107.059,87.4267,40.0012
186.15,30.448,46.9147,82.8915,68.7529,13.819
113.857,68.3827,59.1416,89.242,80.0098,25.8966
74.9813,116.675,72.1633,119.894,113.894,58.2898
76.7385,163.199,2.21909,97.0174,91.9244,65.9715
189.714,34.2814,36.7849,78.0635,62.7509,14.6344
66.4647,147.322,53.953,118.723,114.08,72.877
166.586,22.0263,74.0595,95.602,86.2154,10.9916
145.325,81.7331,30.1217,89.659,73.9982,31.6656
181.415,22.4717,57.5133,81.6864,71.3752,10.2079
69.2626,90.7641,79.1951,106.259,101.741,40.1892
155.364,26.928,72.8889,94.7647,85.4721,12.6062
165.658,16.2275,74.3892,89.2234,82.5028,7.70958
146.121,68.3865,53.4145,112.674,94.4768,33.9351
182.437,17.6724,61.0398,80.3915,71.8373,8.14128
205.292,19.498,33.7961,65.1456,52.5995,8.58191
118.509,65.0122,63.8679,96.615,86.1832,26.8469
166.233,45.7569,38.7282,77.5261,63.761,17.6177
188.836,31.9166,44.9747,86.7261,70.7419,15.2429
179.71,52.5824,21.403,72.2362,56.447,18.6598
172.708,10.6652,77.1344,88.2064,83.0259,5.31623
177.467,57.6956,22.1356,96.0219,74.5967,26.6376
188.921,13.1632,57.623,72.9366,65.9917,5.90137
150.064,29.4135,79.655,103.718,93.6343,14.7044
153.878,28.6382,64.6053,84.8708,76.3505,11.8719
94.5732,111.607,53.6913,104.899,96.4117,48.7813
123.785,30.9334,74.8194,90.2496,83.8486,12.6145
25.9031,124.622,68.6831,88.1823,87.6673,45.7894
180.305,32.2648,53.0359,89.9194,75.3991,15.3585
193.884,28.2277,26.5686,78.4863,60.262,14.0897
54.8436,55.6323,79.1633,89.1723,86.8129,20.6702
101.278,133.15,17.9869,83.9694,76.1266,46.5859
156.22,6.79171,76.3194,81.3719,78.941,2.94273
161.847,40.6838,64.3104,103.466,88.5066,20.3187
168.142,69.9239,13.7295,99.8981,78.1153,31.9052
83.8705,116.233,66.2298,119.955,112.392,58.0951
138.555,46.3272,73.8801,107.085,94.6841,22.412
178.638,41.3716,35.1157,85.4534,67.9639,18.7456
65.9168,161.748,27.3482,86.4248,83.1014,58.2475
177.967,59.2132,17.7728,101.052,78.018,28.69
199.196,36.3571,21.2849,81.602,61.9608,16.8277
72.1663,92.4506,78.2594,107.557,102.578,41.438
77.2983,68.3298,71.8768,90.3644,85.6091,25.7471
161.019,60.0755,30.9389,72.1531,58.9741,19.9075
103.516,59.7679,62.6833,84.2351,77.262,21.3787
113.148,91.7986,61.7549,118.206,104.66,45.3931
122.467,105.833,26.6532,86.2069,74.3175,38.1062
173.175,10.0024,75.0872,85.2218,80.4604,4.84354
163.4,60.5181,39.7019,99.9521,81.0088,27.9121
142.94,96.0712,10.842,117.231,96.0196,47.8483
164.824,52.9889,46.7448,98.4932,80.9139,24.5777
168.653,49.13,44.2433,91.3037,74.9097,21.5536
75.4313,155.295,22.8719,83.1994,78.9819,53.8405
199.732,26.2535,39.6012,81.7298,65.5132,12.9603
133.338,95.9622,23.8855,80.1325,67.4429,32.445
141.767,41.0098,77.7578,108.896,96.8123,20.5017
150.498,38.3677,56.5509,81.0322,71.3917,14.6517
192.95,27.3287,46.6081,84.9698,69.8199,13.369
156.559,33.4622,71.3821,100.317,88.5717,16.2932
76.1302,104.328,56.5587,85.7903,81.3597,37.2931
93.869,125.763,46.4744,115.277,106.094,60.4066
150.943,11.0183,76.8193,84.5736,80.9308,4.779
145.787,79.0922,30.4184,83.6487,69.1716,28.697
168.939,26.2273,69.6916,96.2786,85.0559,13.0868
177.15,57.1112,24.8157,98.8555,77.0202,27.1661
174.925,64.5077,8.14311,105.204,81.1256,31.8477
156.814,81.9071,8.65934,80.1564,63.8687,28.7957
182.695,16.8014,65.3357,84.93,76.2143,8.2276
150.696,74.2725,34.9631,95.155,78.1247,31.0649
164.068,43.2263,59.6283,102.226,86.3539,21.3103
131.36,85.2725,48.1131,109.704,93.5539,39.7171
188.496,26.8435,51.7398,86.6155,72.5356,13.1068
173.439,5.14914,80.1536,85.5417,82.9314,2.57417
113.853,105.61,48.5615,119.911,105.622,52.7974
21.6317,126.705,80.7537,102.723,102.305,54.2315
113.709,98.0123,37.2998,79.0344,69.7503,32.3457
183.439,32.3932,41.717,80.0011,65.3908,14.3429
51.8949,181.744,22.739,99.4382,97.0859,75.3025
167.239,24.3746,70.4695,94.0381,83.9395,11.8858
85.6738,88.0562,80.8861,117.238,109.513,43.0146
145.094,46.2567,51.3593,81.3688,70.3334,17.8174
158.942,71.2976,20.3872,96.4931,76.5561,31.5841
181.181,50.7929,28.3792,92.9792,72.6272,23.4405
129.753,75.3198,61.2522,114.839,99.193,37.0052
87.8122,148.251,18.9363,105.024,97.7417,64.8757
119.272,72.6316,49.8788,81.4733,72.0742,25.1356
146.011,73.269,34.5188,80.9572,67.4208,25.9377
192.088,24.1997,49.2948,81.2771,68.1872,11.4684
125.575,97.3908,34.75,93.2638,80.0325,38.1097
165.628,9.97485,81.4677,90.9839,86.4999,4.97075
109.662,121.309,29.537,108.705,96.6935,54.9453
36.4898,189.78,38.3942,115.164,113.825,91.0658
161.595,69.0605,32.6551,109.65,87.8376,34.2148
196.214,19.1384,50.8001,77.7112,66.2886,9.18321
75.9423,109.668,62.1101,97.9729,92.9389,44.7686
68.7582,124.269,56.1001,94.4044,90.4473,48.8815
121.368,71.6083,56.9739,94.1439,82.9643,28.7842
168.886,67.7911,11.5824,103.455,80.493,32.5666
133.845,29.9202,75.2071,92.734,85.3953,12.8258
170.13,47.4124,46.2035,94.4263,77.4469,21.7365
139.788,36.9578,58.6648,80.94,72.1246,14.3367
164.412,22.6067,74.406,95.783,86.4892,11.1831
117.073,101.98,40.8073,99.677,87.186,42.4385
108.806,129.447,11.0089,91.4089,81.4754,49.3026
160.996,49.1367,46.3328,86.0683,71.9629,20.0355
175.434,59.7836,23.8289,105.114,81.8616,29.882
129.075,46.3869,73.8001,101.753,91.3289,20.9974
139.829,48.3922,62.0747,92.5041,81.3148,20.1734
123.474,58.422,76.5442,112.94,100.613,28.5617
109.728,82.8858,71.4586,119.03,106.529,41.3674
203.278,33.5043,18.6151,80.6193,60.6344,15.9227
200.781,25.4966,39.4074,80.7642,64.7741,12.561
163.738,74.4546,12.3533,93.6017,73.7263,31.2831
158.528,74.2095,19.6102,76.0799,60.9815,25.1472
164.644,47.734,53.7281,100.743,83.9305,22.9431
132.451,95.0339,27.5568,85.4069,72.1046,34.2376
98.3636,125.905,14.4678,45.9429,41.773,24.4804
137.331,97.124,18.1283,83.6193,69.5599,34.3244
117.194,73.7732,59.3952,109.346,95.2292,36.4206
180.29,23.4129,61.9242,88.6268,77.2992,11.4243
62.9902,120.12,68.5954,106.108,102.39,53.11
175.009,24.4181,66.7408,93.4155,82.0939,12.2073
109.628,115.136,39.4873,116.235,103.283,56.001
116.808,73.2584,70.8474,114.103,101.36,35.4172
135.587,102.27,13.8429,102.8,85.6528,44.2339
91.4361,41.4076,67.0058,84.3615,78.1073,17.246
149.677,66.0781,50.6746,108.452,90.4409,31.8545
125.607,56.7083,61.3578,90.3764,80.3947,22.2929
93.7148,122.597,49.1522,114.285,105.181,58.4757
114.73,100.491,51.6091,118.158,103.857,49.7386
140.914,51.5001,68.8765,106.941,93.2826,24.728
29.3632,138.492,76.3719,108.111,107.279,63.1348
62.4953,153.829,45.6088,105.312,101.679,67.5009
180.725,48.8295,31.6333,90.5656,71.3291,22.0553
163.155,67.4489,33.1293,109.651,87.6909,33.6036
96.9541,126.557,43.4981,119.415,109.237,62.9703
186.503,45.2745,25.9236,80.7674,62.8714,18.8443
171.594,33.959,51.9442,84.5979,71.7503,14.8524
148.889,31.9837,76.8616,102.126,91.7145,15.5836
130.868,35.8739,63.095,80.6137,73.5684,13.1352
128.934,45.1777,74.5431,101.896,91.6107,20.5612
194.335,12.8496,60.5055,78.4396,70.3422,6.41802
43.6727,140.132,76.6592,119.219,117.228,69.6108
130.217,75.7605,44.3315,84.1747,72.5952,27.2896
156.089,43.7615,64.7643,103.363,88.848,21.3272
169.24,56.8938,35.5144,93.6961,75.1793,25.1358
171.313,67.8137,7.77585,82.3668,63.9358,25.7954
106.817,93.6495,63.3886,115.113,103.239,44.9857
105.182,36.3984,67.2667,79.9859,74.9887,12.7293
163.362,29.111,71.6553,99.4301,87.8755,14.5497
93.0666,55.7904,76.9168,96.8663,90.3837,22.7942
164.099,23.8588,67.3291,87.8921,79.0261,10.7711
74.1569,157.81,25.4465,99.2401,94.3834,65.257
162.252,34.1342,65.6188,96.528,84.115,16.2356
158.005,80.8952,3.09308,30.6087,24.3294,10.8947
59.8047,162.479,44.6751,118.476,114.739,80.2075
167.502,36.808,60.9891,97.4912,83.246,17.827
120.117,83.8335,59.4101,113.127,98.898,40.2137
181.473,56.8384,10.6266,76.6797,58.7188,21.2498
170.16,45.3526,51.882,100.701,83.1419,22.2788
89.5831,103.505,58.544,98.5738,91.4495,42.5119
136.028,70.3259,59.0837,111.319,95.351,33.918
155.93,31.1384,74.9416,102.183,90.9381,15.5207
96.8064,140.657,14.0463,96.8651,88.6356,56.7699
75.1674,29.1591,75.3981,82.1691,79.5096,10.1719
130.565,54.7824,67.7733,101.224,89.5141,24.3513
154.321,84.9369,9.42434,114.801,91.8439,42.4409
136.586,72.1342,59.1731,115.467,98.5652,36.0282
190.203,19.4064,49.9991,78.6648,66.6191,9.69938
55.6571,115.994,60.8217,87.0237,84.6514,42.0593
94.1607,87.2677,68.0885,104.278,95.9179,38.0171
134.229,32.4674,66.2439,83.392,76.3309,12.4565
131.487,69.6365,62.5436,114.007,98.273,34.684
107.888,125.482,23.566,100.961,90.1852,52.787
195.66,24.3391,47.8367,83.8224,69.3153,12.1384
144.709,85.1197,18.0089,60.5646,49.8789,22.1745
153.307,12.3433,70.6687,79.0406,75.1396,5.02275
28.489,176.479,51.5292,99.5059,98.8,73.2932
149.822,69.1741,40.3896,92.9836,77.1253,28.4549
110.456,93.5828,49.7028,95.2771,84.6968,37.41
39.3006,192.005,29.5908,110.936,109.439,88.751
164.351,27.9491,60.4739,83.1608,73.6542,11.7702
114.35,54.3022,76.3839,104.008,94.4332,24.3226
58.5074,180.489,10.959,119.947,116.329,90.2051
120.155,82.2454,51.9134,96.3279,84.3429,33.5662
169.834,33.1826,49.1539,80.2574,68.0095,14.0218
170.665,10.8034,71.5944,81.5974,76.9169,4.92448
157.246,69.5016,31.9192,91.2035,73.9933,28.3999
167.523,15.4814,69.144,82.6923,76.5309,6.89398
194.681,40.0785,22.3843,83.07,63.4839,18.1484
113.939,36.668,77.6372,94.405,87.7612,15.2347
144.955,75.6416,46.8541,113.879,94.8015,37.4891
182.079,23.2911,59.5229,86.254,74.9398,11.1632
162.767,37.6624,57.076,88.5503,76.2532,16.2832
77.4776,150.862,27.9908,90.903,86.0361,57.1408
135.919,11.1375,79.1497,85.6398,82.5914,4.68073
16.5227,110.734,74.8154,88.2929,88.0828,40.7991
132.055,90.3042,32.2973,84.5286,71.675,32.2987
139.89,85.4065,30.2477,85.4731,71.3142,31.2319
153.219,16.4946,76.6205,89.1784,83.4732,7.48571
128.933,27.5046,69.9556,90.1025,81.7196,13.114
139.559,39.6421,78.0356,106.663,95.4396,19.3771
138.155,25.2861,84.7251,102.108,94.6084,12.1902
181.135,21.4129,57.6631,80.5274,70.6982,9.66328
92.9571,46.3332,79.5058,101.458,93.8213,22.2488
115.761,100.148,52.0536,118.956,104.425,49.7442
85.7249,74.4559,63.5109,85.2599,79.7121,26.5061
201.754,31.3931,28.0537,83.2925,64.0436,15.468
144.719,69.4165,51.8291,108.977,91.5594,33.1963
164.046,32.3101,56.8013,82.5728,72.1054,13.299
138.177,27.2882,76.2292,93.3322,86.0469,11.9657
169.738,47.2031,44.3481,89.1728,73.317,20.3986
77.4269,58.038,82.7333,99.8976,94.8665,24.238
39.6994,135.633,60.8443,89.1013,87.8739,50.3544
182.318,51.02,21.9016,78.3533,60.8721,19.8984
116.102,100.101,42.1836,97.0637,85.1328,40.5855
42.1722,164.945,53.8116,106.677,105.016,73.3558
118.774,87.3398,59.6239,115.555,101.268,42.441
101.756,76.6228,60.486,89.9129,81.8816,28.8644
175.602,35.1621,48.0382,81.4404,68.4588,14.714
99.7731,97.7927,46.1157,81.22,73.8715,33.0958
89.2131,122.111,56.8301,119.891,111.3,61.0004
178.713,47.0231,29.3748,72.3104,57.7324,16.9467
118.446,26.5053,71.6469,83.4212,78.4113,10.1066
162.61,6.70145,78.0979,83.7744,81.0443,3.07685
174.792,44.0962,39.8457,81.4874,66.5778,17.8511
107.074,61.3427,81.5256,112.335,102.412,29.2481
54.7322,121.886,80.3054,119.107,115.945,60.704
163.077,60.135,43.1235,106.02,86.1085,29.407
154.749,26.0625,78.9025,101.282,91.7148,13.0301
169.1,52.5612,44.7045,101.973,82.7725,25.5489
152.008,48.038,66.2983,108.155,92.8625,24.019
165.01,57.892,33.6316,81.1967,65.8867,21.8873
115.856,24.6315,70.5817,80.5212,76.2401,8.93459
97.2623,123.47,25.0501,63.8083,58.3338,32.8268
142.01,87.359,32.3205,106.926,88.5243,39.9707
187.829,43.4402,28.0471,83.8207,65.3225,18.9934
125.233,74.3804,55.9604,109.546,94.2486,36.2887
106.79,85.6499,69.855,116.448,104.692,41.7195
155.125,31.914,62.1143,85.0666,75.6373,13.1813
143.226,95.4519,12.5569,117.371,96.1027,47.6335
131.865,63.3486,32.0565,74.9215,62.2187,23.4679
139.406,93.4011,23.6533,98.8282,81.8871,39.2715
62.294,161.461,32.4003,89.5881,86.5178,60.2709
136.099,86.6129,31.0793,81.6048,68.691,30.0968
11.2641,83.6446,82.4188,89.7153,89.6183,31.2689
112.946,56.6154,84.2711,115.75,105.066,28.0897
162.547,60.7733,36.5718,90.4216,73.4574,25.2825
103.554,126.18,31.3945,108.499,97.8794,57.043
153.672,37.547,66.0691,95.6788,83.9782,17.104
147.449,67.0946,46.2466,101.766,84.749,30.575
177.665,46.8292,29.9141,70.9207,56.875,16.5067
131.195,101.076,23.546,97.3193,82.0374,41.4415
93.4798,48.7069,69.8885,85.2291,79.901,17.6059
172.948,22.9541,68.2805,92.2698,81.9498,11.3046
109.772,128.158,15.7094,119.866,106.593,64.0075
142.758,25.9975,83.2658,102.311,94.1343,12.685
145.38,72.4668,45.6579,103.662,86.5713,32.8531
141.5,38.3402,78.9929,107.708,96.3517,19.0568
62.4377,69.2929,66.9536,80.0971,77.3392,23.1257
120.083,85.9143,58.9345,113.688,99.4467,41.1164
169.166,3.80377,77.0722,80.5757,78.8631,1.76205
115.066,86.4494,62.3636,114.133,100.866,41.427
130.101,64.853,59.2278,97.9817,85.5185,27.5545
124.624,106.697,19.538,73.1099,62.6557,32.5936
201.362,24.3043,39.7572,78.8435,63.548,11.8271
48.1151,131.726,78.6962,118.842,116.43,65.2275
165.729,54.1888,40.4011,89.4245,73.0394,22.8091
189.987,42.8792,28.3077,92.4244,71.4743,20.8991
118.137,65.7329,73.7041,111.913,99.8247,31.4094
83.8461,119.528,45.4243,85.5499,80.1595,42.6071
146.496,67.6716,54.0463,113.109,94.8549,33.7659
99.8136,94.0765,70.5343,119.646,108.839,46.913
120.558,71.7114,47.74,78.0963,68.9719,23.8338
133.358,40.21,67.4422,90.0084,81.1961,16.3655
171.608,65.5572,14.8563,86.9645,67.7715,26.4803
166.061,26.6452,64.7966,89.9035,79.35,12.4821
105.054,111.431,45.7466,105.971,95.2791,49.2017
150.399,6.0124,77.875,82.0154,80.0134,2.57217
79.3119,127.248,45.5823,89.5219,84.4924,47.4644
170.722,12.3353,75.1405,87.2947,81.6633,5.97178
126.26,88.6064,52.9639,117.41,101.102,43.8905
164.565,48.2189,42.748,80.8427,67.2782,18.5711
111.542,67.113,79.3857,116.835,105.269,33.247
110.467,102.797,46.7079,101.778,90.4022,43.6159
39.2375,150.502,63.6484,104.401,102.989,65.6419
14.6921,137.171,37.4192,51.9229,51.8061,32.5159
129.958,99.6086,25.2663,109.286,91.9626,46.5427
206.616,31.6914,13.6264,78.693,58.4762,15.1769
117.753,99.4464,33.516,78.553,68.6484,32.6443
131.526,91.0187,42.0344,111.097,94.2569,42.7743
150.476,29.0952,77.0405,100.174,90.4609,14.0771
151.335,56.4724,56.9942,104.648,88.4213,26.8067
97.3576,97.2854,65.0031,111.118,101.564,45.0443
123.289,89.6326,38.6747,82.986,71.9098,31.3022
66.9135,131.883,64.746,115.564,110.982,63.504
66.3219,99.9984,78.1523,108.404,104.183,45.1684
191.892,22.2309,50.8518,79.6348,67.6209,10.4297
84.4335,144.791,29.3441,99.0401,92.7088,59.7504
190.991,22.306,52.0457,80.7606,68.7522,10.5521
174.01,6.86703,75.9094,82.8798,79.5398,3.30451
126.155,63.8959,57.7559,91.3387,80.4565,25.1793
147.15,85.3122,26.0255,101.133,82.6856,37.2059
59.2271,77.9734,71.8523,87.5728,84.8644,28.4515
44.5575,144.498,61.504,99.8401,98.1044,60.1111
169.097,54.1644,40.4508,96.7824,78.2343,24.8809
135.279,68.5077,51.0215,92.779,79.7859,27.5722
151.451,83.4751,15.6238,73.2577,59.2558,26.5679
97.3024,91.7871,65.6397,106.561,97.436,40.7655
96.8147,79.307,59.3359,87.1129,79.9236,28.863
177.999,15.6543,67.1208,83.6878,76.2191,7.41162
191.543,38.2793,33.5984,89.7354,70.2607,18.5988
189.568,40.9419,30.9542,87.2897,68.1799,18.965
165.95,21.9316,64.3643,82.7481,74.7286,9.45276
155.431,78.0998,25.054,102.845,82.7782,35.3529
78.3325,133.019,48.3136,101.969,96.385,56.5159
133.585,32.9009,57.8144,86.1538,75.0581,15.8498
119.294,103.583,30.5539,82.1909,71.4718,35.5496
